OrderID,OrderDate,PropertyID,ProductID,Quantity
125,21-01-2015,11,3,3
126,21-01-2015,16,45,3
127,21-01-2015,18,91,1
128,21-01-2015,11,41,2
129,22-01-2015,2,39,1
130,22-01-2015,1,56,3
131,22-01-2015,4,59,3
132,22-01-2015,11,67,3
133,22-01-2015,9,29,3
134,22-01-2015,6,37,2
135,22-01-2015,4,38,1
136,22-01-2015,15,36,3
137,22-01-2015,15,66,1
138,22-01-2015,8,61,2
139,23-01-2015,8,2,3
140,23-01-2015,17,78,1
141,23-01-2015,11,14,3
142,23-01-2015,17,88,1
143,23-01-2015,14,16,1
144,23-01-2015,9,49,3
145,23-01-2015,5,69,3
146,23-01-2015,17,16,1
147,23-01-2015,8,68,3
148,23-01-2015,3,69,2
149,23-01-2015,8,73,1
150,24-01-2015,2,45,3
151,24-01-2015,18,77,2
152,24-01-2015,10,93,2
153,24-01-2015,17,50,3
154,24-01-2015,20,14,1
155,24-01-2015,1,52,3
156,24-01-2015,19,6,3
157,24-01-2015,9,56,2
158,24-01-2015,14,37,3
159,25-01-2015,9,90,3
160,25-01-2015,4,65,1
161,25-01-2015,18,58,2
162,25-01-2015,9,24,2
163,25-01-2015,17,41,2
164,25-01-2015,13,50,2
165,25-01-2015,4,93,3
166,25-01-2015,16,82,3
167,25-01-2015,8,13,3
168,26-01-2015,13,42,1
169,26-01-2015,8,90,2
170,26-01-2015,12,14,1
171,26-01-2015,7,9,1
172,26-01-2015,15,27,2
173,27-01-2015,17,92,2
174,27-01-2015,19,38,1
175,27-01-2015,20,87,3
176,27-01-2015,6,1,1
177,27-01-2015,20,67,2
178,27-01-2015,2,52,3
179,27-01-2015,20,68,1
180,27-01-2015,19,56,2
181,27-01-2015,13,81,3
182,27-01-2015,5,72,2
183,27-01-2015,9,16,2
184,28-01-2015,5,51,2
185,28-01-2015,2,24,1
186,28-01-2015,6,35,1
187,28-01-2015,20,11,3
188,28-01-2015,10,3,2
189,29-01-2015,14,64,1
190,29-01-2015,12,6,2
191,29-01-2015,17,70,1
192,29-01-2015,13,60,2
193,30-01-2015,18,68,2
194,30-01-2015,17,62,1
195,30-01-2015,8,36,1
196,30-01-2015,12,71,2
197,30-01-2015,12,54,2
198,30-01-2015,13,52,1
199,30-01-2015,20,58,3
200,31-01-2015,16,25,2
201,31-01-2015,14,27,3
202,31-01-2015,10,5,1
203,01-02-2015,18,11,2
204,01-02-2015,15,65,2
205,02-02-2015,1,42,3
206,02-02-2015,18,2,2
207,02-02-2015,7,53,1
208,02-02-2015,4,8,1
209,02-02-2015,2,63,1
210,02-02-2015,1,3,3
211,02-02-2015,17,75,3
212,02-02-2015,3,36,2
213,03-02-2015,3,33,3
214,03-02-2015,14,58,3
215,03-02-2015,5,39,1
216,03-02-2015,3,54,2
217,03-02-2015,19,81,1
218,03-02-2015,17,94,2
219,04-02-2015,1,2,3
220,04-02-2015,12,36,2
221,04-02-2015,1,53,3
222,05-02-2015,10,22,2
223,05-02-2015,1,6,3
224,05-02-2015,3,72,1
225,05-02-2015,2,9,1
226,06-02-2015,8,80,3
227,06-02-2015,7,46,1
228,06-02-2015,8,71,2
229,06-02-2015,15,30,2
230,07-02-2015,4,39,2
231,08-02-2015,3,36,1
232,08-02-2015,10,29,1
233,08-02-2015,9,64,1
234,08-02-2015,13,58,1
235,08-02-2015,1,5,1
236,08-02-2015,20,74,3
237,08-02-2015,7,33,2
238,09-02-2015,4,36,3
239,09-02-2015,17,34,3
240,09-02-2015,3,67,1
241,09-02-2015,20,93,1
242,09-02-2015,2,69,2
243,09-02-2015,7,53,2
244,10-02-2015,16,40,1
245,10-02-2015,19,15,3
246,10-02-2015,16,92,1
247,10-02-2015,16,39,1
248,10-02-2015,16,19,2
249,10-02-2015,5,49,3
250,10-02-2015,14,50,2
251,10-02-2015,14,66,1
252,11-02-2015,14,30,1
253,11-02-2015,5,12,3
254,11-02-2015,7,31,1
255,11-02-2015,11,78,3
256,11-02-2015,9,42,1
257,11-02-2015,20,65,2
258,11-02-2015,6,61,2
259,11-02-2015,5,89,2
260,11-02-2015,14,47,2
261,11-02-2015,17,38,2
262,12-02-2015,12,19,2
263,12-02-2015,12,37,2
264,12-02-2015,13,55,2
265,12-02-2015,14,2,2
266,12-02-2015,8,91,1
267,12-02-2015,10,55,1
268,12-02-2015,5,55,2
269,13-02-2015,7,49,3
270,13-02-2015,8,81,2
271,13-02-2015,10,86,2
272,13-02-2015,9,38,2
273,13-02-2015,12,58,3
274,13-02-2015,5,49,1
275,13-02-2015,8,72,3
276,13-02-2015,19,91,2
277,13-02-2015,12,75,2
278,13-02-2015,1,84,1
279,14-02-2015,6,51,3
280,14-02-2015,5,5,2
281,14-02-2015,14,44,1
282,14-02-2015,20,6,2
283,14-02-2015,3,61,2
284,14-02-2015,15,17,3
285,14-02-2015,7,44,2
286,15-02-2015,13,93,1
287,15-02-2015,18,21,3
288,15-02-2015,16,48,2
289,15-02-2015,10,40,2
290,15-02-2015,11,9,1
291,15-02-2015,10,12,1
292,15-02-2015,8,90,3
293,15-02-2015,12,38,2
294,16-02-2015,19,63,3
295,16-02-2015,18,51,2
296,16-02-2015,16,70,3
297,16-02-2015,18,61,2
298,16-02-2015,12,14,1
299,16-02-2015,4,4,2
300,16-02-2015,20,80,3
301,16-02-2015,20,33,1
302,17-02-2015,17,65,2
303,17-02-2015,16,35,3
304,17-02-2015,8,67,1
305,17-02-2015,4,47,2
306,17-02-2015,10,87,3
307,17-02-2015,19,77,1
308,17-02-2015,12,27,3
309,17-02-2015,12,60,1
310,18-02-2015,5,79,2
311,18-02-2015,17,4,3
312,18-02-2015,7,15,2
313,18-02-2015,5,61,1
314,18-02-2015,15,38,1
315,19-02-2015,20,75,3
316,19-02-2015,9,34,1
317,19-02-2015,13,94,1
318,19-02-2015,15,69,3
319,19-02-2015,3,9,2
320,19-02-2015,3,43,1
321,20-02-2015,18,21,3
322,20-02-2015,18,18,1
323,20-02-2015,15,73,2
324,20-02-2015,12,18,1
325,20-02-2015,18,23,1
326,20-02-2015,18,67,2
327,20-02-2015,1,34,1
328,20-02-2015,9,8,2
329,20-02-2015,10,84,3
330,20-02-2015,14,61,2
331,20-02-2015,10,91,1
332,20-02-2015,5,55,1
333,21-02-2015,18,12,1
334,21-02-2015,4,8,2
335,21-02-2015,12,63,3
336,21-02-2015,6,43,3
337,21-02-2015,8,18,1
338,21-02-2015,5,62,3
339,21-02-2015,7,14,2
340,21-02-2015,17,36,3
341,21-02-2015,19,29,3
342,21-02-2015,4,8,2
343,21-02-2015,3,18,1
344,22-02-2015,12,69,1
345,22-02-2015,20,42,1
346,22-02-2015,5,84,1
347,22-02-2015,8,85,2
348,22-02-2015,2,24,1
349,22-02-2015,7,81,1
350,22-02-2015,20,54,3
351,22-02-2015,8,5,1
352,23-02-2015,2,3,1
353,23-02-2015,5,39,1
354,23-02-2015,16,34,1
355,23-02-2015,5,76,2
356,24-02-2015,16,28,3
357,24-02-2015,11,61,1
358,24-02-2015,13,42,1
359,24-02-2015,9,46,1
360,24-02-2015,6,24,3
361,24-02-2015,7,72,2
362,24-02-2015,2,21,3
363,24-02-2015,12,88,2
364,24-02-2015,20,25,1
365,24-02-2015,16,2,2
366,24-02-2015,4,16,3
367,24-02-2015,15,61,3
368,25-02-2015,3,89,2
369,25-02-2015,7,38,3
370,25-02-2015,6,3,1
371,25-02-2015,17,64,2
372,26-02-2015,9,67,2
373,26-02-2015,6,27,3
374,26-02-2015,9,17,3
375,26-02-2015,4,63,2
376,26-02-2015,10,52,2
377,27-02-2015,16,9,1
378,27-02-2015,5,41,3
379,27-02-2015,2,4,3
380,27-02-2015,9,65,2
381,27-02-2015,16,90,1
382,27-02-2015,8,70,1
383,27-02-2015,20,47,1
384,27-02-2015,9,87,1
385,27-02-2015,15,45,3
386,27-02-2015,6,7,1
387,27-02-2015,20,33,3
388,27-02-2015,20,62,3
389,28-02-2015,8,16,1
390,28-02-2015,14,64,2
391,28-02-2015,7,74,1
392,28-02-2015,2,90,3
393,28-02-2015,8,22,3
394,28-02-2015,4,36,3
395,28-02-2015,9,26,2
396,28-02-2015,8,22,3
397,01-03-2015,8,55,1
398,01-03-2015,4,60,3
399,01-03-2015,12,13,2
400,01-03-2015,11,7,2
401,01-03-2015,7,94,1
402,01-03-2015,16,93,1
403,01-03-2015,13,76,2
404,02-03-2015,9,35,1
405,02-03-2015,2,73,1
406,02-03-2015,20,57,2
407,02-03-2015,9,6,1
408,02-03-2015,13,51,3
409,02-03-2015,13,56,1
410,02-03-2015,15,32,3
411,03-03-2015,16,30,1
412,03-03-2015,17,29,1
413,03-03-2015,11,49,3
414,03-03-2015,9,46,2
415,03-03-2015,11,76,1
416,03-03-2015,15,59,3
417,03-03-2015,8,16,1
418,03-03-2015,14,5,1
419,03-03-2015,11,12,1
420,03-03-2015,19,93,2
421,03-03-2015,19,48,3
422,04-03-2015,13,75,2
423,04-03-2015,4,22,1
424,04-03-2015,8,15,3
425,04-03-2015,14,45,1
426,04-03-2015,7,76,3
427,04-03-2015,1,87,2
428,05-03-2015,14,23,2
429,05-03-2015,9,83,3
430,05-03-2015,6,67,3
431,05-03-2015,17,87,2
432,06-03-2015,19,36,1
433,06-03-2015,1,88,2
434,06-03-2015,11,36,2
435,06-03-2015,8,25,2
436,06-03-2015,13,44,3
437,06-03-2015,1,78,3
438,06-03-2015,7,30,3
439,06-03-2015,5,78,2
440,07-03-2015,20,54,3
441,07-03-2015,6,19,3
442,07-03-2015,16,30,2
443,07-03-2015,18,29,3
444,07-03-2015,10,3,3
445,07-03-2015,3,67,1
446,08-03-2015,18,44,2
447,08-03-2015,11,10,3
448,08-03-2015,8,85,1
449,08-03-2015,11,61,2
450,08-03-2015,14,53,1
451,08-03-2015,5,4,3
452,09-03-2015,12,55,2
453,09-03-2015,7,41,3
454,09-03-2015,20,10,2
455,09-03-2015,2,59,3
456,10-03-2015,5,73,2
457,10-03-2015,2,90,1
458,10-03-2015,20,22,2
459,11-03-2015,17,80,2
460,11-03-2015,4,15,1
461,11-03-2015,8,53,1
462,11-03-2015,20,18,3
463,11-03-2015,19,2,2
464,12-03-2015,19,83,3
465,12-03-2015,1,15,2
466,12-03-2015,8,6,2
467,12-03-2015,18,48,3
468,13-03-2015,1,14,2
469,13-03-2015,11,47,3
470,13-03-2015,6,46,2
471,13-03-2015,12,73,2
472,13-03-2015,19,77,3
473,13-03-2015,11,81,3
474,14-03-2015,8,19,2
475,14-03-2015,13,91,2
476,14-03-2015,4,89,1
477,14-03-2015,2,14,2
478,14-03-2015,9,25,1
479,14-03-2015,8,80,1
480,14-03-2015,16,24,2
481,14-03-2015,7,28,3
482,14-03-2015,6,83,3
483,14-03-2015,3,42,1
484,15-03-2015,20,10,1
485,15-03-2015,14,69,3
486,15-03-2015,13,37,2
487,15-03-2015,5,73,1
488,15-03-2015,8,1,1
489,15-03-2015,2,26,1
490,15-03-2015,16,83,3
491,15-03-2015,20,34,1
492,15-03-2015,13,1,1
493,16-03-2015,19,94,1
494,16-03-2015,10,11,3
495,16-03-2015,13,8,2
496,16-03-2015,20,38,1
497,16-03-2015,13,44,1
498,17-03-2015,20,25,1
499,17-03-2015,18,73,1
500,18-03-2015,12,12,1
501,18-03-2015,15,22,1
502,18-03-2015,10,17,1
503,18-03-2015,7,33,2
504,18-03-2015,7,53,1
505,18-03-2015,10,40,2
506,19-03-2015,12,46,1
507,19-03-2015,13,25,2
508,19-03-2015,15,83,2
509,19-03-2015,17,61,1
510,19-03-2015,17,68,1
511,19-03-2015,19,48,1
512,19-03-2015,2,66,2
513,19-03-2015,7,45,1
514,19-03-2015,11,80,3
515,19-03-2015,9,5,3
516,20-03-2015,7,33,3
517,20-03-2015,8,52,2
518,20-03-2015,3,60,1
519,20-03-2015,4,64,3
520,20-03-2015,6,36,1
521,20-03-2015,10,40,2
522,20-03-2015,2,70,3
523,21-03-2015,8,83,2
524,21-03-2015,3,69,1
525,21-03-2015,2,64,3
526,21-03-2015,9,58,2
527,21-03-2015,13,86,1
528,21-03-2015,4,41,2
529,22-03-2015,9,92,3
530,22-03-2015,5,68,1
531,22-03-2015,3,75,3
532,22-03-2015,13,33,3
533,22-03-2015,10,75,3
534,22-03-2015,1,64,3
535,22-03-2015,8,78,3
536,23-03-2015,7,3,3
537,23-03-2015,16,60,2
538,23-03-2015,5,61,3
539,23-03-2015,5,69,1
540,23-03-2015,10,68,3
541,23-03-2015,1,63,3
542,23-03-2015,8,92,3
543,24-03-2015,8,4,2
544,24-03-2015,15,74,3
545,24-03-2015,18,68,3
546,24-03-2015,9,47,3
547,24-03-2015,10,39,1
548,25-03-2015,19,94,2
549,25-03-2015,5,6,2
550,25-03-2015,10,63,2
551,25-03-2015,4,41,1
552,25-03-2015,9,65,3
553,25-03-2015,9,91,3
554,25-03-2015,13,43,1
555,25-03-2015,16,7,2
556,25-03-2015,17,74,2
557,25-03-2015,15,26,2
558,25-03-2015,2,45,2
559,26-03-2015,6,61,3
560,26-03-2015,2,73,1
561,26-03-2015,20,93,2
562,26-03-2015,5,19,3
563,26-03-2015,2,81,2
564,26-03-2015,18,40,1
565,27-03-2015,3,52,3
566,27-03-2015,8,29,1
567,27-03-2015,19,4,3
568,27-03-2015,18,20,1
569,27-03-2015,18,28,1
570,28-03-2015,10,58,3
571,28-03-2015,18,36,3
572,28-03-2015,5,44,1
573,28-03-2015,2,5,1
574,28-03-2015,7,67,1
575,28-03-2015,20,84,2
576,28-03-2015,7,43,2
577,29-03-2015,7,49,3
578,29-03-2015,13,52,1
579,29-03-2015,18,2,2
580,29-03-2015,16,78,3
581,29-03-2015,18,52,1
582,30-03-2015,5,53,2
583,30-03-2015,8,70,3
584,30-03-2015,2,21,3
585,30-03-2015,3,9,1
586,30-03-2015,2,39,2
587,30-03-2015,18,71,3
588,31-03-2015,7,11,1
589,31-03-2015,11,7,3
590,31-03-2015,8,22,1
591,31-03-2015,1,12,2
592,31-03-2015,1,84,1
593,31-03-2015,2,61,3
594,31-03-2015,20,83,1
595,31-03-2015,6,31,1
596,01-04-2015,4,73,2
597,01-04-2015,4,37,2
598,01-04-2015,20,64,2
599,01-04-2015,14,88,2
600,01-04-2015,6,44,2
601,01-04-2015,3,56,3
602,01-04-2015,8,43,1
603,02-04-2015,5,58,3
604,02-04-2015,18,20,3
605,02-04-2015,17,31,2
606,02-04-2015,3,49,3
607,02-04-2015,9,5,3
608,02-04-2015,6,47,1
609,03-04-2015,10,85,3
610,03-04-2015,7,51,2
611,03-04-2015,11,12,2
612,03-04-2015,7,63,1
613,03-04-2015,4,82,1
614,03-04-2015,2,3,2
615,03-04-2015,3,24,1
616,03-04-2015,17,16,3
617,03-04-2015,10,43,1
618,03-04-2015,14,20,2
619,04-04-2015,19,51,2
620,04-04-2015,14,28,2
621,04-04-2015,20,80,2
622,04-04-2015,18,42,3
623,04-04-2015,20,34,3
624,05-04-2015,8,55,1
625,05-04-2015,9,62,1
626,05-04-2015,5,38,1
627,05-04-2015,5,17,1
628,05-04-2015,5,17,3
629,05-04-2015,13,31,3
630,06-04-2015,16,18,3
631,06-04-2015,9,29,3
632,06-04-2015,14,25,2
633,06-04-2015,8,1,3
634,06-04-2015,5,90,2
635,06-04-2015,15,66,1
636,06-04-2015,5,78,3
637,06-04-2015,4,32,2
638,07-04-2015,9,23,1
639,07-04-2015,13,3,1
640,07-04-2015,11,72,3
641,07-04-2015,16,42,2
642,07-04-2015,12,50,3
643,07-04-2015,11,25,2
644,08-04-2015,2,93,3
645,08-04-2015,18,88,2
646,08-04-2015,15,91,3
647,08-04-2015,20,20,1
648,08-04-2015,10,38,3
649,08-04-2015,18,44,2
650,09-04-2015,5,41,3
651,09-04-2015,3,31,3
652,09-04-2015,10,6,1
653,09-04-2015,7,23,1
654,09-04-2015,16,60,2
655,09-04-2015,4,13,3
656,10-04-2015,6,91,2
657,10-04-2015,13,72,1
658,10-04-2015,4,31,1
659,10-04-2015,18,50,2
660,10-04-2015,2,28,1
661,10-04-2015,20,22,2
662,10-04-2015,9,84,3
663,10-04-2015,12,32,2
664,10-04-2015,2,20,2
665,11-04-2015,2,74,3
666,11-04-2015,17,73,3
667,11-04-2015,6,15,2
668,11-04-2015,16,31,2
669,11-04-2015,5,34,1
670,11-04-2015,7,94,1
671,12-04-2015,8,69,2
672,12-04-2015,11,82,3
673,12-04-2015,3,66,2
674,12-04-2015,9,7,1
675,12-04-2015,4,75,3
676,12-04-2015,11,30,1
677,13-04-2015,17,15,1
678,13-04-2015,7,53,2
679,13-04-2015,14,40,3
680,13-04-2015,10,37,2
681,13-04-2015,20,78,1
682,14-04-2015,12,19,3
683,14-04-2015,7,92,2
684,14-04-2015,13,45,1
685,14-04-2015,18,91,1
686,14-04-2015,2,58,2
687,14-04-2015,15,64,2
688,14-04-2015,8,11,3
689,15-04-2015,12,7,2
690,15-04-2015,10,86,2
691,15-04-2015,4,60,1
692,15-04-2015,16,79,3
693,15-04-2015,1,2,3
694,15-04-2015,6,39,2
695,15-04-2015,1,33,2
696,15-04-2015,7,76,1
697,15-04-2015,14,28,3
698,16-04-2015,6,7,3
699,16-04-2015,12,60,2
700,16-04-2015,14,23,3
701,16-04-2015,19,49,1
702,16-04-2015,8,19,2
703,16-04-2015,13,8,1
704,16-04-2015,15,63,2
705,16-04-2015,16,10,1
706,17-04-2015,5,39,3
707,17-04-2015,18,68,1
708,17-04-2015,7,1,3
709,17-04-2015,11,84,1
710,17-04-2015,13,93,2
711,18-04-2015,11,59,2
712,18-04-2015,17,25,1
713,18-04-2015,18,63,1
714,18-04-2015,2,22,3
715,18-04-2015,19,56,3
716,18-04-2015,20,82,2
717,19-04-2015,12,52,3
718,19-04-2015,20,78,2
719,19-04-2015,11,75,2
720,19-04-2015,15,92,3
721,19-04-2015,17,45,1
722,19-04-2015,12,89,1
723,19-04-2015,9,63,2
724,19-04-2015,20,30,2
725,19-04-2015,4,66,3
726,20-04-2015,8,90,1
727,20-04-2015,18,5,2
728,20-04-2015,6,7,1
729,20-04-2015,8,76,2
730,20-04-2015,5,51,3
731,21-04-2015,1,70,3
732,21-04-2015,9,14,2
733,21-04-2015,18,71,2
734,21-04-2015,20,52,3
735,21-04-2015,11,48,1
736,21-04-2015,7,10,1
737,21-04-2015,10,25,3
738,22-04-2015,8,35,3
739,22-04-2015,1,30,1
740,22-04-2015,1,90,2
741,22-04-2015,11,86,2
742,22-04-2015,20,75,1
743,22-04-2015,6,36,3
744,22-04-2015,20,87,3
745,22-04-2015,14,16,3
746,22-04-2015,17,80,1
747,22-04-2015,1,31,3
748,23-04-2015,12,9,2
749,23-04-2015,9,91,1
750,23-04-2015,1,84,1
751,23-04-2015,4,14,1
752,23-04-2015,7,5,1
753,23-04-2015,10,71,2
754,23-04-2015,13,78,3
755,23-04-2015,1,18,1
756,23-04-2015,15,68,2
757,24-04-2015,8,55,3
758,24-04-2015,13,68,3
759,25-04-2015,17,84,2
760,25-04-2015,19,29,3
761,25-04-2015,4,71,3
762,26-04-2015,7,65,2
763,26-04-2015,11,52,1
764,26-04-2015,5,73,3
765,26-04-2015,10,26,1
766,26-04-2015,8,8,2
767,26-04-2015,7,32,3
768,27-04-2015,8,73,1
769,27-04-2015,2,81,3
770,27-04-2015,10,48,1
771,27-04-2015,10,88,3
772,27-04-2015,11,45,2
773,27-04-2015,14,9,1
774,27-04-2015,11,37,3
775,28-04-2015,16,63,3
776,28-04-2015,7,6,2
777,28-04-2015,20,85,2
778,28-04-2015,9,60,2
779,28-04-2015,15,63,1
780,28-04-2015,13,77,1
781,28-04-2015,14,81,2
782,28-04-2015,10,75,3
783,28-04-2015,7,67,3
784,29-04-2015,12,53,3
785,29-04-2015,14,46,1
786,29-04-2015,12,25,3
787,29-04-2015,15,76,2
788,29-04-2015,20,94,1
789,29-04-2015,17,42,2
790,29-04-2015,17,50,3
791,29-04-2015,16,47,2
792,29-04-2015,18,8,1
793,29-04-2015,6,48,3
794,30-04-2015,11,76,3
795,30-04-2015,14,58,2
796,30-04-2015,6,47,1
797,30-04-2015,18,9,1
798,01-05-2015,7,41,3
799,01-05-2015,3,91,1
800,01-05-2015,5,70,3
801,01-05-2015,9,42,2
802,01-05-2015,19,19,3
803,01-05-2015,18,1,3
804,02-05-2015,2,37,1
805,02-05-2015,8,93,1
806,02-05-2015,11,77,1
807,02-05-2015,15,91,2
808,02-05-2015,16,24,3
809,03-05-2015,16,56,3
810,03-05-2015,6,78,3
811,03-05-2015,2,18,2
812,03-05-2015,11,91,3
813,03-05-2015,19,25,1
814,03-05-2015,10,78,3
815,03-05-2015,18,11,2
816,03-05-2015,5,61,3
817,03-05-2015,9,50,3
818,03-05-2015,1,32,2
819,04-05-2015,8,93,1
820,04-05-2015,14,44,3
821,04-05-2015,10,85,1
822,04-05-2015,14,33,1
823,04-05-2015,10,75,1
824,05-05-2015,3,75,3
825,05-05-2015,16,21,2
826,05-05-2015,11,77,2
827,05-05-2015,19,56,1
828,05-05-2015,11,66,3
829,05-05-2015,8,93,2
830,06-05-2015,1,8,3
831,06-05-2015,17,20,2
832,06-05-2015,4,16,3
833,06-05-2015,2,55,1
834,06-05-2015,9,64,2
835,06-05-2015,11,83,1
836,06-05-2015,13,89,3
837,06-05-2015,11,86,1
838,06-05-2015,15,17,1
839,07-05-2015,10,18,3
840,07-05-2015,15,65,3
841,07-05-2015,7,50,1
842,07-05-2015,1,80,1
843,08-05-2015,13,1,3
844,08-05-2015,7,12,3
845,08-05-2015,18,74,1
846,08-05-2015,14,13,1
847,08-05-2015,8,13,1
848,08-05-2015,17,64,1
849,08-05-2015,18,75,2
850,08-05-2015,9,67,2
851,08-05-2015,3,41,2
852,08-05-2015,8,93,2
853,09-05-2015,17,31,2
854,09-05-2015,13,60,1
855,09-05-2015,8,48,2
856,09-05-2015,20,27,1
857,09-05-2015,12,88,3
858,09-05-2015,11,21,2
859,09-05-2015,7,73,1
860,10-05-2015,6,1,1
861,10-05-2015,8,43,1
862,10-05-2015,17,57,3
863,10-05-2015,12,47,2
864,10-05-2015,15,59,2
865,10-05-2015,17,29,2
866,11-05-2015,7,49,2
867,11-05-2015,19,54,3
868,11-05-2015,8,94,3
869,11-05-2015,18,54,2
870,11-05-2015,5,5,3
871,11-05-2015,20,57,1
872,11-05-2015,13,27,1
873,11-05-2015,6,90,2
874,12-05-2015,4,8,3
875,12-05-2015,9,22,1
876,12-05-2015,15,93,3
877,12-05-2015,13,6,2
878,12-05-2015,14,15,2
879,12-05-2015,7,86,1
880,12-05-2015,2,66,1
881,12-05-2015,2,10,3
882,12-05-2015,2,4,3
883,13-05-2015,19,79,2
884,13-05-2015,1,87,2
885,13-05-2015,7,6,2
886,13-05-2015,12,73,1
887,13-05-2015,14,59,3
888,13-05-2015,8,58,1
889,13-05-2015,6,12,3
890,14-05-2015,6,37,1
891,14-05-2015,16,56,2
892,14-05-2015,8,48,1
893,14-05-2015,15,16,1
894,14-05-2015,3,7,2
895,14-05-2015,12,3,2
896,14-05-2015,19,79,3
897,14-05-2015,14,44,3
898,15-05-2015,14,33,3
899,15-05-2015,3,24,1
900,15-05-2015,8,6,2
901,16-05-2015,7,82,3
902,16-05-2015,2,5,1
903,16-05-2015,16,70,2
904,16-05-2015,11,55,3
905,16-05-2015,9,60,1
906,16-05-2015,6,75,3
907,17-05-2015,16,26,1
908,17-05-2015,5,33,1
909,17-05-2015,18,8,2
910,17-05-2015,7,22,3
911,17-05-2015,3,12,3
912,17-05-2015,10,5,1
913,18-05-2015,13,84,1
914,18-05-2015,7,59,2
915,18-05-2015,20,92,1
916,18-05-2015,9,88,3
917,19-05-2015,9,93,1
918,19-05-2015,4,52,2
919,19-05-2015,16,35,2
920,19-05-2015,6,43,2
921,19-05-2015,20,36,3
922,19-05-2015,3,90,2
923,19-05-2015,13,42,2
924,19-05-2015,12,12,3
925,19-05-2015,15,24,2
926,20-05-2015,8,80,3
927,20-05-2015,10,40,2
928,20-05-2015,3,33,1
929,20-05-2015,7,44,3
